Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2023-02-02T20:34:37+0100,Trade,SELL_TO_OPEN,QQQ   230317P00291000,Equity Option,Sold 1 QQQ 03/17/23 Put 291.00 @ 3.96,396.00,1,396.00,-1.00,-0.142,100,QQQ,QQQ,3/17/23,291.0,PUT,253344495
2023-02-02T20:34:37+0100,Trade,BUY_TO_CLOSE,QQQ   230317P00275000,Equity Option,Bought 1 QQQ 03/17/23 Put 275.00 @ 1.79,-179.00,1,-179.00,0.00,-0.13,100,QQQ,QQQ,3/17/23,275.0,PUT,253344495
2023-02-02T20:34:37+0100,Trade,BUY_TO_OPEN,QQQ   230317P00286000,Equity Option,Bought 1 QQQ 03/17/23 Put 286.00 @ 3.10,-310.00,1,-310.00,-1.00,-0.13,100,QQQ,QQQ,3/17/23,286.0,PUT,253344495
2023-02-02T19:40:36+0100,Trade,SELL_TO_OPEN,XLU   230317P00068000,Equity Option,Sold 1 XLU 03/17/23 Put 68.00 @ 0.95,95.00,1,95.00,-1.00,-0.142,100,XLU,XLU,3/17/23,68.0,PUT,253378609
2023-02-02T19:40:36+0100,Trade,BUY_TO_OPEN,XLU   230317P00071000,Equity Option,Bought 1 XLU 03/17/23 Put 71.00 @ 2.20,-220.00,1,-220.00,-1.00,-0.13,100,XLU,XLU,3/17/23,71.0,PUT,253378609
2023-02-02T18:25:17+0100,Trade,SELL_TO_OPEN,SPY   230317P00395000,Equity Option,Sold 1 SPY 03/17/23 Put 395.00 @ 3.29,329.00,1,329.00,-1.00,-0.142,100,SPY,SPY,3/17/23,395.0,PUT,253348707
2023-02-02T18:25:17+0100,Trade,BUY_TO_OPEN,SPY   230317P00391000,Equity Option,Bought 1 SPY 03/17/23 Put 391.00 @ 2.75,-275.00,1,-275.00,-1.00,-0.13,100,SPY,SPY,3/17/23,391.0,PUT,253348707
2023-02-02T18:25:17+0100,Trade,BUY_TO_CLOSE,SPY   230317P00368000,Equity Option,Bought 1 SPY 03/17/23 Put 368.00 @ 1.01,-101.00,1,-101.00,0.00,-0.13,100,SPY,SPY,3/17/23,368.0,PUT,253348707
2023-02-02T18:25:17+0100,Trade,SELL_TO_CLOSE,SPY   230317P00364000,Equity Option,Sold 1 SPY 03/17/23 Put 364.00 @ 0.87,87.00,1,87.00,0.00,-0.142,100,SPY,SPY,3/17/23,364.0,PUT,253348707
2023-02-01T21:37:42+0100,Trade,BUY_TO_CLOSE,ARKK  230317C00038000,Equity Option,Bought 1 ARKK 03/17/23 Call 38.00 @ 5.28,-528.00,1,-528.00,0.00,-0.13,100,ARKK,ARKK,3/17/23,38.0,CALL,253108025
2023-02-01T21:37:42+0100,Trade,SELL_TO_CLOSE,ARKK  230317C00033000,Equity Option,Sold 1 ARKK 03/17/23 Call 33.00 @ 9.35,935.00,1,935.00,0.00,-0.162,100,ARKK,ARKK,3/17/23,33.0,CALL,253108025
2023-02-01T20:15:25+0100,Trade,SELL_TO_OPEN,QQQ   230317P00275000,Equity Option,Sold 1 QQQ 03/17/23 Put 275.00 @ 3.35,335.00,1,335.00,-1.00,-0.142,100,QQQ,QQQ,3/17/23,275.0,PUT,253071504
2023-02-01T20:15:25+0100,Trade,BUY_TO_OPEN,QQQ   230317P00270000,Equity Option,Bought 1 QQQ 03/17/23 Put 270.00 @ 2.59,-259.00,1,-259.00,-1.00,-0.13,100,QQQ,QQQ,3/17/23,270.0,PUT,253071504
2023-02-01T20:15:25+0100,Trade,BUY_TO_CLOSE,QQQ   230217P00275000,Equity Option,Bought 1 QQQ 02/17/23 Put 275.00 @ 1.26,-126.00,1,-126.00,0.00,-0.13,100,QQQ,QQQ,2/17/23,275.0,PUT,253071504
2023-02-01T20:15:25+0100,Trade,SELL_TO_CLOSE,QQQ   230217P00270000,Equity Option,Sold 1 QQQ 02/17/23 Put 270.00 @ 0.80,80.00,1,80.00,0.00,-0.142,100,QQQ,QQQ,2/17/23,270.0,PUT,253071504
2023-02-01T16:30:36+0100,Trade,SELL_TO_OPEN,AAL   230317P00015000,Equity Option,Sold 1 AAL 03/17/23 Put 15.00 @ 0.47,47.00,1,47.00,-1.00,-0.142,100,AAL,AAL,3/17/23,15.0,PUT,252996154
2023-02-01T16:30:36+0100,Trade,BUY_TO_OPEN,AAL   230317P00017000,Equity Option,Bought 1 AAL 03/17/23 Put 17.00 @ 1.40,-140.00,1,-140.00,-1.00,-0.13,100,AAL,AAL,3/17/23,17.0,PUT,252996154
2023-02-01T16:27:06+0100,Trade,SELL_TO_OPEN,AAL   230317P00015000,Equity Option,Sold 1 AAL 03/17/23 Put 15.00 @ 0.47,47.00,1,47.00,-1.00,-0.142,100,AAL,AAL,3/17/23,15.0,PUT,252994713
2023-02-01T16:27:06+0100,Trade,BUY_TO_OPEN,AAL   230317P00017000,Equity Option,Bought 1 AAL 03/17/23 Put 17.00 @ 1.41,-141.00,1,-141.00,-1.00,-0.13,100,AAL,AAL,3/17/23,17.0,PUT,252994713
2023-01-30T21:15:58+0100,Trade,SELL_TO_CLOSE,QQQ   230317C00299000,Equity Option,Sold 1 QQQ 03/17/23 Call 299.00 @ 6.79,679.00,1,679.00,0.00,-0.142,100,QQQ,QQQ,3/17/23,299.0,CALL,252719360
2023-01-30T21:15:58+0100,Trade,BUY_TO_CLOSE,QQQ   230317C00294000,Equity Option,Bought 1 QQQ 03/17/23 Call 294.00 @ 9.19,-919.00,1,-919.00,0.00,-0.12,100,QQQ,QQQ,3/17/23,294.0,CALL,252719360
2023-01-30T21:09:30+0100,Trade,SELL_TO_OPEN,XLE   230317P00083000,Equity Option,Sold 1 XLE 03/17/23 Put 83.00 @ 1.45,145.00,1,145.00,-1.00,-0.132,100,XLE,XLE,3/17/23,83.0,PUT,252723400
2023-01-30T21:09:30+0100,Trade,BUY_TO_OPEN,XLE   230317P00078000,Equity Option,Bought 1 XLE 03/17/23 Put 78.00 @ 0.68,-68.00,1,-68.00,-1.00,-0.12,100,XLE,XLE,3/17/23,78.0,PUT,252723400
2023-01-30T21:09:30+0100,Trade,BUY_TO_CLOSE,XLE   230217P00086000,Equity Option,Bought 1 XLE 02/17/23 Put 86.00 @ 1.15,-115.00,1,-115.00,0.00,-0.12,100,XLE,XLE,2/17/23,86.0,PUT,252723400
2023-01-30T21:09:30+0100,Trade,SELL_TO_CLOSE,XLE   230217P00084000,Equity Option,Sold 1 XLE 02/17/23 Put 84.00 @ 0.70,70.00,1,70.00,0.00,-0.132,100,XLE,XLE,2/17/23,84.0,PUT,252723400
2023-01-30T21:03:39+0100,Trade,SELL_TO_CLOSE,AAPL  230317C00150000,Equity Option,Sold 1 AAPL 03/17/23 Call 150.00 @ 3.65,365.00,1,365.00,0.00,-0.132,100,AAPL,AAPL,3/17/23,150.0,CALL,252720957
2023-01-30T21:03:39+0100,Trade,BUY_TO_CLOSE,AAPL  230317C00145000,Equity Option,Bought 1 AAPL 03/17/23 Call 145.00 @ 5.87,-587.00,1,-587.00,0.00,-0.12,100,AAPL,AAPL,3/17/23,145.0,CALL,252720957
2023-01-28T16:11:43+0100,Money Movement,,,,Regulatory fee adjustment,-0.30,0,,--,0.00,,,,,,,
2023-01-27T20:38:18+0100,Trade,SELL_TO_OPEN,BAC   230421C00037000,Equity Option,Sold 1 BAC 04/21/23 Call 37.00 @ 1.08,108.00,1,108.00,-1.00,-0.132,100,BAC,BAC,4/21/23,37.0,CALL,252494719
2023-01-27T20:38:18+0100,Trade,BUY_TO_OPEN,BAC   230421C00035000,Equity Option,Bought 1 BAC 04/21/23 Call 35.00 @ 2.13,-213.00,1,-213.00,-1.00,-0.12,100,BAC,BAC,4/21/23,35.0,CALL,252494719
2023-01-27T20:25:41+0100,Trade,SELL_TO_OPEN,FCX   230317C00047000,Equity Option,Sold 1 FCX 03/17/23 Call 47.00 @ 1.92,192.00,1,192.00,-1.00,-0.132,100,FCX,FCX,3/17/23,47.0,CALL,252489395
2023-01-27T20:25:41+0100,Trade,BUY_TO_OPEN,FCX   230317C00043000,Equity Option,Bought 1 FCX 03/17/23 Call 43.00 @ 4.05,-405.00,1,-405.00,-1.00,-0.12,100,FCX,FCX,3/17/23,43.0,CALL,252489395
2023-01-27T20:13:54+0100,Trade,BUY_TO_OPEN,XLE   230317C00100000,Equity Option,Bought 1 XLE 03/17/23 Call 100.00 @ 0.78,-78.00,1,-78.00,-1.00,-0.12,100,XLE,XLE,3/17/23,100.0,CALL,252483567
2023-01-27T20:13:54+0100,Trade,BUY_TO_CLOSE,XLE   230217C00096000,Equity Option,Bought 1 XLE 02/17/23 Call 96.00 @ 0.73,-73.00,1,-73.00,0.00,-0.12,100,XLE,XLE,2/17/23,96.0,CALL,252483567
2023-01-27T20:13:54+0100,Trade,SELL_TO_CLOSE,XLE   230217C00098000,Equity Option,Sold 1 XLE 02/17/23 Call 98.00 @ 0.35,35.00,1,35.00,0.00,-0.132,100,XLE,XLE,2/17/23,98.0,CALL,252483567
2023-01-27T20:13:54+0100,Trade,SELL_TO_OPEN,XLE   230317C00095000,Equity Option,Sold 1 XLE 03/17/23 Call 95.00 @ 2.23,223.00,1,223.00,-1.00,-0.132,100,XLE,XLE,3/17/23,95.0,CALL,252483567
2023-01-27T18:08:30+0100,Trade,SELL_TO_OPEN,SQ    230317P00075000,Equity Option,Sold 1 SQ 03/17/23 Put 75.00 @ 4.05,405.00,1,405.00,-1.00,-0.132,100,SQ,SQ,3/17/23,75.0,PUT,252427366
2023-01-27T18:08:30+0100,Trade,BUY_TO_OPEN,SQ    230317P00070000,Equity Option,Bought 1 SQ 03/17/23 Put 70.00 @ 2.69,-269.00,1,-269.00,-1.00,-0.12,100,SQ,SQ,3/17/23,70.0,PUT,252427366
2023-01-27T18:08:30+0100,Trade,BUY_TO_CLOSE,SQ    230217P00075000,Equity Option,Bought 1 SQ 02/17/23 Put 75.00 @ 1.57,-157.00,1,-157.00,0.00,-0.12,100,SQ,SQ,2/17/23,75.0,PUT,252427366
2023-01-27T18:08:30+0100,Trade,SELL_TO_CLOSE,SQ    230217P00070000,Equity Option,Sold 1 SQ 02/17/23 Put 70.00 @ 0.77,77.00,1,77.00,0.00,-0.132,100,SQ,SQ,2/17/23,70.0,PUT,252427366
2023-01-27T18:02:26+0100,Trade,BUY_TO_OPEN,AAPL  230317P00130000,Equity Option,Bought 1 AAPL 03/17/23 Put 130.00 @ 1.47,-147.00,1,-147.00,-1.00,-0.12,100,AAPL,AAPL,3/17/23,130.0,PUT,252424667
2023-01-27T18:02:26+0100,Trade,BUY_TO_CLOSE,AAPL  230217P00132000,Equity Option,Bought 1 AAPL 02/17/23 Put 132.00 @ 0.78,-78.00,1,-78.00,0.00,-0.12,100,AAPL,AAPL,2/17/23,132.0,PUT,252424667
2023-01-27T18:02:26+0100,Trade,SELL_TO_CLOSE,AAPL  230217P00127000,Equity Option,Sold 1 AAPL 02/17/23 Put 127.00 @ 0.41,41.00,1,41.00,0.00,-0.132,100,AAPL,AAPL,2/17/23,127.0,PUT,252424667
2023-01-27T18:02:26+0100,Trade,SELL_TO_OPEN,AAPL  230317P00135000,Equity Option,Sold 1 AAPL 03/17/23 Put 135.00 @ 2.32,232.00,1,232.00,-1.00,-0.132,100,AAPL,AAPL,3/17/23,135.0,PUT,252424667
2023-01-27T18:01:13+0100,Trade,BUY_TO_OPEN,AAPL  230317C00150000,Equity Option,Bought 1 AAPL 03/17/23 Call 150.00 @ 4.42,-442.00,1,-442.00,-1.00,-0.12,100,AAPL,AAPL,3/17/23,150.0,CALL,252424068
2023-01-27T18:01:13+0100,Trade,BUY_TO_CLOSE,AAPL  230217C00145000,Equity Option,Bought 1 AAPL 02/17/23 Call 145.00 @ 5.21,-521.00,1,-521.00,0.00,-0.12,100,AAPL,AAPL,2/17/23,145.0,CALL,252424068
2023-01-27T18:01:13+0100,Trade,SELL_TO_CLOSE,AAPL  230217C00150000,Equity Option,Sold 1 AAPL 02/17/23 Call 150.00 @ 2.74,274.00,1,274.00,0.00,-0.132,100,AAPL,AAPL,2/17/23,150.0,CALL,252424068
2023-01-27T18:01:13+0100,Trade,SELL_TO_OPEN,AAPL  230317C00145000,Equity Option,Sold 1 AAPL 03/17/23 Call 145.00 @ 7.04,704.00,1,704.00,-1.00,-0.142,100,AAPL,AAPL,3/17/23,145.0,CALL,252424068
2023-01-27T17:58:49+0100,Trade,SELL_TO_OPEN,SPY   230317P00386000,Equity Option,Sold 1 SPY 03/17/23 Put 386.00 @ 3.95,395.00,1,395.00,-1.00,-0.132,100,SPY,SPY,3/17/23,386.0,PUT,252422805
2023-01-27T17:58:49+0100,Trade,BUY_TO_OPEN,SPY   230317P00381000,Equity Option,Bought 1 SPY 03/17/23 Put 381.00 @ 3.17,-317.00,1,-317.00,-1.00,-0.12,100,SPY,SPY,3/17/23,381.0,PUT,252422805
2023-01-27T17:58:49+0100,Trade,BUY_TO_CLOSE,SPY   230217P00386000,Equity Option,Bought 1 SPY 02/17/23 Put 386.00 @ 1.50,-150.00,1,-150.00,0.00,-0.12,100,SPY,SPY,2/17/23,386.0,PUT,252422805
2023-01-27T17:58:49+0100,Trade,SELL_TO_CLOSE,SPY   230217P00381000,Equity Option,Sold 1 SPY 02/17/23 Put 381.00 @ 1.02,102.00,1,102.00,0.00,-0.132,100,SPY,SPY,2/17/23,381.0,PUT,252422805
2023-01-27T17:54:55+0100,Trade,SELL_TO_OPEN,IWM   230317C00190000,Equity Option,Sold 1 IWM 03/17/23 Call 190.00 @ 5.47,547.00,1,547.00,-1.00,-0.142,100,IWM,IWM,3/17/23,190.0,CALL,252420709
2023-01-27T17:54:55+0100,Trade,BUY_TO_OPEN,IWM   230317C00186000,Equity Option,Bought 1 IWM 03/17/23 Call 186.00 @ 7.90,-790.00,1,-790.00,-1.00,-0.12,100,IWM,IWM,3/17/23,186.0,CALL,252420709
2023-01-27T17:41:55+0100,Trade,SELL_TO_OPEN,GDX   230317C00033000,Equity Option,Sold 1 GDX 03/17/23 Call 33.00 @ 1.37,137.00,1,137.00,-1.00,-0.132,100,GDX,GDX,3/17/23,33.0,CALL,252413316
2023-01-27T17:41:55+0100,Trade,BUY_TO_OPEN,GDX   230317C00031000,Equity Option,Bought 1 GDX 03/17/23 Call 31.00 @ 2.47,-247.00,1,-247.00,-1.00,-0.12,100,GDX,GDX,3/17/23,31.0,CALL,252413316
2023-01-27T17:36:42+0100,Trade,SELL_TO_OPEN,FXI   230317C00035000,Equity Option,Sold 1 FXI 03/17/23 Call 35.00 @ 0.67,67.00,1,67.00,-1.00,-0.132,100,FXI,FXI,3/17/23,35.0,CALL,252410329
2023-01-27T17:36:42+0100,Trade,BUY_TO_OPEN,FXI   230317C00032000,Equity Option,Bought 1 FXI 03/17/23 Call 32.00 @ 2.17,-217.00,1,-217.00,-1.00,-0.12,100,FXI,FXI,3/17/23,32.0,CALL,252410329
2023-01-27T17:28:26+0100,Trade,SELL_TO_OPEN,XLF   230317C00037000,Equity Option,Sold 1 XLF 03/17/23 Call 37.00 @ 0.64,64.00,1,64.00,-1.00,-0.132,100,XLF,XLF,3/17/23,37.0,CALL,252405484
2023-01-27T17:28:26+0100,Trade,BUY_TO_OPEN,XLF   230317C00035000,Equity Option,Bought 1 XLF 03/17/23 Call 35.00 @ 1.91,-191.00,1,-191.00,-1.00,-0.12,100,XLF,XLF,3/17/23,35.0,CALL,252405484
2023-01-27T17:11:17+0100,Trade,SELL_TO_CLOSE,TLT   230217P00092000,Equity Option,Sold 1 TLT 02/17/23 Put 92.00 @ 0.03,3.00,1,3.00,0.00,-0.132,100,TLT,TLT,2/17/23,92.0,PUT,252395784
2023-01-27T17:11:17+0100,Trade,SELL_TO_CLOSE,TLT   230217C00114000,Equity Option,Sold 1 TLT 02/17/23 Call 114.00 @ 0.18,18.00,1,18.00,0.00,-0.132,100,TLT,TLT,2/17/23,114.0,CALL,252395784
2023-01-27T17:11:17+0100,Trade,BUY_TO_CLOSE,TLT   230217P00095000,Equity Option,Bought 1 TLT 02/17/23 Put 95.00 @ 0.05,-5.00,1,-5.00,0.00,-0.12,100,TLT,TLT,2/17/23,95.0,PUT,252395784
2023-01-27T17:11:17+0100,Trade,BUY_TO_CLOSE,TLT   230217C00111000,Equity Option,Bought 1 TLT 02/17/23 Call 111.00 @ 0.49,-49.00,1,-49.00,0.00,-0.12,100,TLT,TLT,2/17/23,111.0,CALL,252395784
2023-01-27T16:55:19+0100,Trade,SELL_TO_OPEN,RIOT  230310P00005500,Equity Option,Sold 1 RIOT 03/10/23 Put 5.50 @ 0.60,60.00,1,60.00,-1.00,-0.132,100,RIOT,RIOT,3/10/23,5.5,PUT,252359198
2023-01-27T16:47:10+0100,Trade,SELL_TO_OPEN,DAL   230317C00041000,Equity Option,Sold 1 DAL 03/17/23 Call 41.00 @ 0.90,90.00,1,90.00,-1.00,-0.132,100,DAL,DAL,3/17/23,41.0,CALL,252358360
2023-01-27T16:47:10+0100,Trade,BUY_TO_OPEN,DAL   230317C00037000,Equity Option,Bought 1 DAL 03/17/23 Call 37.00 @ 3.05,-305.00,1,-305.00,-1.00,-0.12,100,DAL,DAL,3/17/23,37.0,CALL,252358360
2023-01-27T16:47:02+0100,Trade,SELL_TO_OPEN,QQQ   230317C00294000,Equity Option,Sold 1 QQQ 03/17/23 Call 294.00 @ 10.78,"1,078.00",1,"1,078.00",-1.00,-0.152,100,QQQ,QQQ,3/17/23,294.0,CALL,252363441
2023-01-27T16:47:02+0100,Trade,BUY_TO_OPEN,QQQ   230317C00299000,Equity Option,Bought 1 QQQ 03/17/23 Call 299.00 @ 8.11,-811.00,1,-811.00,-1.00,-0.12,100,QQQ,QQQ,3/17/23,299.0,CALL,252363441
2023-01-27T16:47:02+0100,Trade,SELL_TO_CLOSE,QQQ   230217C00299000,Equity Option,Sold 1 QQQ 02/17/23 Call 299.00 @ 4.92,492.00,1,492.00,0.00,-0.142,100,QQQ,QQQ,2/17/23,299.0,CALL,252363441
2023-01-27T16:47:02+0100,Trade,BUY_TO_CLOSE,QQQ   230217C00294000,Equity Option,Bought 1 QQQ 02/17/23 Call 294.00 @ 7.39,-739.00,1,-739.00,0.00,-0.12,100,QQQ,QQQ,2/17/23,294.0,CALL,252363441
2023-01-27T16:08:58+0100,Trade,SELL_TO_OPEN,GLD   230317C00181000,Equity Option,Sold 1 GLD 03/17/23 Call 181.00 @ 3.42,342.00,1,342.00,-1.00,-0.132,100,GLD,GLD,3/17/23,181.0,CALL,252348596
2023-01-27T16:08:58+0100,Trade,BUY_TO_OPEN,GLD   230317C00177000,Equity Option,Bought 1 GLD 03/17/23 Call 177.00 @ 5.61,-561.00,1,-561.00,-1.00,-0.12,100,GLD,GLD,3/17/23,177.0,CALL,252348596
2023-01-27T15:41:43+0100,Trade,SELL_TO_OPEN,XLF   230331P00035000,Equity Option,Sold 1 XLF 03/31/23 Put 35.00 @ 0.61,61.00,1,61.00,-1.00,-0.132,100,XLF,XLF,3/31/23,35.0,PUT,252317159
2023-01-27T15:41:43+0100,Trade,BUY_TO_CLOSE,XLF   230331P00034000,Equity Option,Bought 1 XLF 03/31/23 Put 34.00 @ 0.40,-40.00,1,-40.00,0.00,-0.12,100,XLF,XLF,3/31/23,34.0,PUT,252317159
2023-01-26T18:48:05+0100,Trade,BUY_TO_OPEN,SPY   230317C00416000,Equity Option,Bought 1 SPY 03/17/23 Call 416.00 @ 4.78,-478.00,1,-478.00,-1.00,-0.12,100,SPY,SPY,3/17/23,416.0,CALL,252192413
2023-01-26T18:48:05+0100,Trade,BUY_TO_CLOSE,SPY   230217C00411000,Equity Option,Bought 1 SPY 02/17/23 Call 411.00 @ 3.51,-351.00,1,-351.00,0.00,-0.12,100,SPY,SPY,2/17/23,411.0,CALL,252192413
2023-01-26T18:48:05+0100,Trade,SELL_TO_CLOSE,SPY   230217C00416000,Equity Option,Sold 1 SPY 02/17/23 Call 416.00 @ 2.02,202.00,1,202.00,0.00,-0.132,100,SPY,SPY,2/17/23,416.0,CALL,252192413
2023-01-26T18:48:05+0100,Trade,SELL_TO_OPEN,SPY   230317C00411000,Equity Option,Sold 1 SPY 03/17/23 Call 411.00 @ 6.77,677.00,1,677.00,-1.00,-0.142,100,SPY,SPY,3/17/23,411.0,CALL,252192413
2023-01-26T15:30:48+0100,Trade,BUY_TO_CLOSE,RIOT  230224P00005000,Equity Option,Bought 1 RIOT 02/24/23 Put 5.00 @ 0.24,-24.00,1,-24.00,0.00,-0.12,100,RIOT,RIOT,2/24/23,5.0,PUT,250299319
2023-01-24T19:42:08+0100,Trade,BUY_TO_CLOSE,SPY   230217P00348000,Equity Option,Bought 1 SPY 02/17/23 Put 348.00 @ 0.27,-27.00,1,-27.00,0.00,-0.12,100,SPY,SPY,2/17/23,348.0,PUT,251781274
2023-01-24T19:42:08+0100,Trade,BUY_TO_OPEN,SPY   230217P00381000,Equity Option,Bought 1 SPY 02/17/23 Put 381.00 @ 1.93,-193.00,1,-193.00,-1.00,-0.12,100,SPY,SPY,2/17/23,381.0,PUT,251781274
2023-01-24T19:42:08+0100,Trade,SELL_TO_CLOSE,SPY   230217P00343000,Equity Option,Sold 1 SPY 02/17/23 Put 343.00 @ 0.21,21.00,1,21.00,0.00,-0.132,100,SPY,SPY,2/17/23,343.0,PUT,251781274
2023-01-24T19:42:08+0100,Trade,SELL_TO_OPEN,SPY   230217P00386000,Equity Option,Sold 1 SPY 02/17/23 Put 386.00 @ 2.69,269.00,1,269.00,-1.00,-0.132,100,SPY,SPY,2/17/23,386.0,PUT,251781274
2023-01-24T19:36:50+0100,Trade,SELL_TO_OPEN,QQQ   230217P00275000,Equity Option,Sold 1 QQQ 02/17/23 Put 275.00 @ 2.72,272.00,1,272.00,-1.00,-0.132,100,QQQ,QQQ,2/17/23,275.0,PUT,251779776
2023-01-24T19:36:50+0100,Trade,BUY_TO_OPEN,QQQ   230217P00270000,Equity Option,Bought 1 QQQ 02/17/23 Put 270.00 @ 1.88,-188.00,1,-188.00,-1.00,-0.12,100,QQQ,QQQ,2/17/23,270.0,PUT,251779776
2023-01-24T19:36:50+0100,Trade,BUY_TO_CLOSE,QQQ   230217P00240000,Equity Option,Bought 1 QQQ 02/17/23 Put 240.00 @ 0.21,-21.00,1,-21.00,0.00,-0.12,100,QQQ,QQQ,2/17/23,240.0,PUT,251779776
2023-01-24T19:36:50+0100,Trade,SELL_TO_CLOSE,QQQ   230217P00235000,Equity Option,Sold 1 QQQ 02/17/23 Put 235.00 @ 0.14,14.00,1,14.00,0.00,-0.132,100,QQQ,QQQ,2/17/23,235.0,PUT,251779776
2023-01-24T19:23:07+0100,Trade,BUY_TO_CLOSE,XLE   230217P00075000,Equity Option,Bought 1 XLE 02/17/23 Put 75.00 @ 0.10,-10.00,1,-10.00,0.00,-0.12,100,XLE,XLE,2/17/23,75.0,PUT,251776318
2023-01-24T19:23:07+0100,Trade,BUY_TO_OPEN,XLE   230217P00084000,Equity Option,Bought 1 XLE 02/17/23 Put 84.00 @ 0.71,-71.00,1,-71.00,-1.00,-0.12,100,XLE,XLE,2/17/23,84.0,PUT,251776318
2023-01-24T19:23:07+0100,Trade,SELL_TO_CLOSE,XLE   230217P00073000,Equity Option,Sold 1 XLE 02/17/23 Put 73.00 @ 0.07,7.00,1,7.00,0.00,-0.132,100,XLE,XLE,2/17/23,73.0,PUT,251776318
2023-01-24T19:23:07+0100,Trade,SELL_TO_OPEN,XLE   230217P00086000,Equity Option,Sold 1 XLE 02/17/23 Put 86.00 @ 1.08,108.00,1,108.00,-1.00,-0.132,100,XLE,XLE,2/17/23,86.0,PUT,251776318
2023-01-24T19:20:00+0100,Trade,BUY_TO_CLOSE,AAPL  230217P00125000,Equity Option,Bought 1 AAPL 02/17/23 Put 125.00 @ 0.63,-63.00,1,-63.00,0.00,-0.12,100,AAPL,AAPL,2/17/23,125.0,PUT,251775200
2023-01-24T19:20:00+0100,Trade,BUY_TO_OPEN,AAPL  230217P00127000,Equity Option,Bought 1 AAPL 02/17/23 Put 127.00 @ 0.81,-81.00,1,-81.00,-1.00,-0.12,100,AAPL,AAPL,2/17/23,127.0,PUT,251775200
2023-01-24T19:20:00+0100,Trade,SELL_TO_CLOSE,AAPL  230217P00120000,Equity Option,Sold 1 AAPL 02/17/23 Put 120.00 @ 0.35,35.00,1,35.00,0.00,-0.132,100,AAPL,AAPL,2/17/23,120.0,PUT,251775200
2023-01-24T19:20:00+0100,Trade,SELL_TO_OPEN,AAPL  230217P00132000,Equity Option,Sold 1 AAPL 02/17/23 Put 132.00 @ 1.51,151.00,1,151.00,-1.00,-0.132,100,AAPL,AAPL,2/17/23,132.0,PUT,251775200
2023-01-24T18:25:59+0100,Trade,BUY_TO_CLOSE,SQ    230217P00062500,Equity Option,Bought 1 SQ 02/17/23 Put 62.50 @ 0.42,-42.00,1,-42.00,0.00,-0.12,100,SQ,SQ,2/17/23,62.5,PUT,251761570
2023-01-24T18:25:59+0100,Trade,BUY_TO_OPEN,SQ    230217P00070000,Equity Option,Bought 1 SQ 02/17/23 Put 70.00 @ 1.32,-132.00,1,-132.00,-1.00,-0.12,100,SQ,SQ,2/17/23,70.0,PUT,251761570
2023-01-24T18:25:59+0100,Trade,SELL_TO_CLOSE,SQ    230217P00057500,Equity Option,Sold 1 SQ 02/17/23 Put 57.50 @ 0.19,19.00,1,19.00,0.00,-0.132,100,SQ,SQ,2/17/23,57.5,PUT,251761570
2023-01-24T18:25:59+0100,Trade,SELL_TO_OPEN,SQ    230217P00075000,Equity Option,Sold 1 SQ 02/17/23 Put 75.00 @ 2.54,254.00,1,254.00,-1.00,-0.132,100,SQ,SQ,2/17/23,75.0,PUT,251761570
2023-01-24T17:53:47+0100,Trade,SELL_TO_CLOSE,EWZ   230317P00026000,Equity Option,Sold 1 EWZ 03/17/23 Put 26.00 @ 0.38,38.00,1,38.00,0.00,-0.132,100,EWZ,EWZ,3/17/23,26.0,PUT,251730464
2023-01-24T17:53:47+0100,Trade,BUY_TO_CLOSE,EWZ   230317P00030000,Equity Option,Bought 1 EWZ 03/17/23 Put 30.00 @ 1.70,-170.00,1,-170.00,0.00,-0.12,100,EWZ,EWZ,3/17/23,30.0,PUT,251730464
2023-01-23T18:59:16+0100,Trade,BUY_TO_CLOSE,RIOT  230217P00005000,Equity Option,Bought 1 RIOT 02/17/23 Put 5.00 @ 0.24,-24.00,1,-24.00,0.00,-0.12,100,RIOT,RIOT,2/17/23,5.0,PUT,250299214
2023-01-21T16:47:55+0100,Money Movement,,,,Regulatory fee adjustment,-0.10,0,,--,0.00,,,,,,,
2023-01-20T18:18:52+0100,Trade,BUY_TO_OPEN,EWZ   230317P00024000,Equity Option,Bought 1 EWZ 03/17/23 Put 24.00 @ 0.22,-22.00,1,-22.00,-1.00,-0.12,100,EWZ,EWZ,3/17/23,24.0,PUT,251318730
2023-01-20T18:18:52+0100,Trade,SELL_TO_OPEN,EWZ   230317P00027000,Equity Option,Sold 1 EWZ 03/17/23 Put 27.00 @ 0.78,78.00,1,78.00,-1.00,-0.132,100,EWZ,EWZ,3/17/23,27.0,PUT,251318730
2023-01-20T18:18:52+0100,Trade,BUY_TO_OPEN,EWZ   230317C00035000,Equity Option,Bought 1 EWZ 03/17/23 Call 35.00 @ 0.21,-21.00,1,-21.00,-1.00,-0.12,100,EWZ,EWZ,3/17/23,35.0,CALL,251318730
2023-01-20T18:18:52+0100,Trade,SELL_TO_OPEN,EWZ   230317C00032000,Equity Option,Sold 1 EWZ 03/17/23 Call 32.00 @ 0.63,63.00,1,63.00,-1.00,-0.132,100,EWZ,EWZ,3/17/23,32.0,CALL,251318730
